_id,severity,@timestamp,host,@version,message,facility,syslog-tag,timestamp,tags
{'$oid': '5a0d0766dabef61e01018b1b'},info,"""2017-11-16T03:35:02.307Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:02.186381-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b1c'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.191718-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b1d'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.191070-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b1e'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.190403-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b1f'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.189744-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b20'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.189111-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b21'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.188446-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b22'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.187596-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b23'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.186940-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0775dabef603f1018b24'},info,"""2017-11-16T03:35:17.335Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:17.186251-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b25'},info,"""2017-11-16T03:35:32.362Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.192501-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b26'},info,"""2017-11-16T03:35:32.362Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.191800-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b27'},info,"""2017-11-16T03:35:32.362Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.191122-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b28'},info,"""2017-11-16T03:35:32.362Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.190431-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b29'},info,"""2017-11-16T03:35:32.362Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.189712-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b2a'},info,"""2017-11-16T03:35:32.362Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.188989-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b2b'},info,"""2017-11-16T03:35:32.363Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.188258-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b2c'},info,"""2017-11-16T03:35:32.363Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.187266-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0784dabef63c57018b2d'},info,"""2017-11-16T03:35:32.363Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:32.186474-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b2e'},info,"""2017-11-16T03:35:47.390Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.191850-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b2f'},info,"""2017-11-16T03:35:47.390Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.191260-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b30'},info,"""2017-11-16T03:35:47.390Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.190651-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b31'},info,"""2017-11-16T03:35:47.390Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.190057-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b32'},info,"""2017-11-16T03:35:47.390Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.189443-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b33'},info,"""2017-11-16T03:35:47.390Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.188784-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b34'},info,"""2017-11-16T03:35:47.391Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.188012-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b35'},info,"""2017-11-16T03:35:47.391Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.187379-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0793dabef6a9bf018b36'},info,"""2017-11-16T03:35:47.391Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:35:47.186670-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b37'},info,"""2017-11-16T03:36:02.418Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.194421-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b38'},info,"""2017-11-16T03:36:02.418Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.193731-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b39'},info,"""2017-11-16T03:36:02.418Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.193058-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b3a'},info,"""2017-11-16T03:36:02.418Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.192365-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b3b'},info,"""2017-11-16T03:36:02.419Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.191725-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b3c'},info,"""2017-11-16T03:36:02.419Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.191086-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b3d'},info,"""2017-11-16T03:36:02.419Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.190436-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b3e'},info,"""2017-11-16T03:36:02.419Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.189529-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07a2dabef62d6d018b3f'},info,"""2017-11-16T03:36:02.419Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:02.188817-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b40'},info,"""2017-11-16T03:36:17.196Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.194241-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b41'},info,"""2017-11-16T03:36:17.196Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.193603-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b42'},info,"""2017-11-16T03:36:17.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.192968-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b43'},info,"""2017-11-16T03:36:17.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.192331-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b44'},info,"""2017-11-16T03:36:17.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.191672-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b45'},info,"""2017-11-16T03:36:17.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.190795-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b46'},info,"""2017-11-16T03:36:17.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.189989-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b47'},info,"""2017-11-16T03:36:17.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.189330-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07b1dabef65d18018b48'},info,"""2017-11-16T03:36:17.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:17.188618-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b49'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.195433-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b4a'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.194642-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b4b'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.193885-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b4c'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.193147-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b4d'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.192389-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b4e'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.191621-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b4f'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.190844-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b50'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.189826-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07c0dabef68bee018b51'},info,"""2017-11-16T03:36:32.227Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:32.188982-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b52'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.193999-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b53'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.193370-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b54'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.192729-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b55'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.192107-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b56'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.191461-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b57'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.190607-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b58'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.189967-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b59'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.189314-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07cfdabef6cf8c018b5a'},info,"""2017-11-16T03:36:47.257Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:36:47.188607-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b5b'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.197156-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b5c'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.196518-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b5d'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.195887-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b5e'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.195254-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b5f'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.194605-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b60'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.193964-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b61'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.193134-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b62'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.192464-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07dedabef62030018b63'},info,"""2017-11-16T03:37:02.287Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:02.191763-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b64'},info,"""2017-11-16T03:37:17.314Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.197274-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b65'},info,"""2017-11-16T03:37:17.315Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.196644-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b66'},info,"""2017-11-16T03:37:17.315Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.196017-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b67'},info,"""2017-11-16T03:37:17.315Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.195391-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b68'},info,"""2017-11-16T03:37:17.315Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.194752-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b69'},info,"""2017-11-16T03:37:17.316Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.194144-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b6a'},info,"""2017-11-16T03:37:17.316Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.193322-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b6b'},info,"""2017-11-16T03:37:17.316Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.192699-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07eddabef6d6b0018b6c'},info,"""2017-11-16T03:37:17.316Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:17.192044-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07fcdabef65300018b6d'},info,"""2017-11-16T03:37:32.344Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:32.198185-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07fcdabef65300018b6e'},info,"""2017-11-16T03:37:32.344Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:32.197483-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07fcdabef65300018b6f'},info,"""2017-11-16T03:37:32.344Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:32.196794-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d07fcdabef65300018b70'},info,"""2017-11-16T03:37:32.344Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:37:32.196119-05:00,"['_grokparsefailure', '_dateparsefailure']"
